0.31 0.071 Battery Metter V0.1
t v1 a1 v2 a2 v3 a3 v4 a4
28966000 3.394 -1.29 3.389 -2.31 3.337 -0.33 3.389 0.01
28967000 3.394 -1.39 3.389 -2.33 3.337 -0.32 3.389 -0.07
28968000 3.398 -1.39 3.389 -2.26 3.337 -0.32 3.394 -0.05
28969000 3.394 -1.14 3.389 -2.24 3.337 -0.30 3.389 0.02
28970000 3.394 -1.24 3.389 -2.30 3.342 -0.35 3.389 -0.12
28971000 3.394 -1.37 3.389 -2.35 3.337 -0.38 3.389 -0.06
28972000 3.394 -1.40 3.389 -2.27 3.337 -0.35 3.389 -0.02
28973000 3.394 -1.26 3.389 -2.25 3.337 -0.34 3.389 -0.06
28974000 3.394 -1.28 3.389 -2.27 3.337 -0.33 3.389 -0.02
28975000 3.394 -1.34 3.389 -2.27 3.337 -0.35 3.389 0.03
28976000 3.398 -1.43 3.389 -2.32 3.337 -0.34 3.389 -0.10
28977000 3.394 -1.37 3.389 -2.24 3.337 -0.37 3.394 -0.19
28978000 3.394 -1.36 3.389 -2.21 3.337 -0.31 3.394 -0.04
28979000 3.394 -1.22 3.389 -2.23 3.337 -0.31 3.389 0.00
28980000 3.394 -1.33 3.389 -2.32 3.337 -0.40 3.389 -0.08
28981000 3.394 -1.53 3.389 -2.31 3.337 -0.35 3.394 -0.05
28982000 3.398 -1.36 3.389 -2.20 3.342 -0.32 3.389 -0.04
28983000 3.394 -1.18 3.389 -2.19 3.337 -0.33 3.389 -0.04
28984000 3.394 -1.35 3.389 -2.35 3.337 -0.34 3.389 -0.03
28985000 3.394 -1.48 3.389 -2.27 3.337 -0.40 3.389 -0.00
28986000 3.394 -1.39 3.389 -2.14 3.337 -0.38 3.394 -0.03
28987000 3.394 -1.22 3.389 -2.28 3.337 -0.36 3.389 -0.14
28988000 3.394 -1.29 3.389 -2.28 3.337 -0.29 3.389 -0.03
28989000 3.394 -1.31 3.389 -2.31 3.337 -0.38 3.394 -0.04
28990000 3.394 -1.42 3.389 -2.31 3.337 -0.40 3.389 -0.10
28991000 3.394 -1.43 3.389 -2.34 3.337 -0.34 3.394 -0.10
28992000 3.398 -1.28 3.389 -2.26 3.337 -0.37 3.389 0.02
28993000 3.394 -1.22 3.389 -2.27 3.337 -0.39 3.394 -0.17
28994000 3.398 -1.53 3.389 -2.28 3.337 -0.38 3.394 -0.14
28995000 3.394 -1.41 3.389 -2.21 3.337 -0.42 3.389 0.02
28996000 3.394 -1.21 3.389 -2.24 3.337 -0.36 3.389 -0.07
28997000 3.394 -1.28 3.389 -2.36 3.337 -0.34 3.394 -0.09
28998000 3.394 -1.37 3.389 -2.32 3.342 -0.33 3.389 -0.03
28999000 3.394 -1.45 3.389 -2.29 3.337 -0.36 3.389 -0.07
29000000 3.398 -1.25 3.389 -2.26 3.337 -0.40 3.389 -0.11
29001000 3.394 -1.37 3.389 -2.29 3.337 -0.29 3.389 -0.09
29002000 3.398 -1.22 3.394 -2.26 3.337 -0.33 3.389 -0.00
29003000 3.394 -1.35 3.389 -2.37 3.337 -0.35 3.389 -0.03
29004000 3.398 -1.53 3.389 -2.29 3.337 -0.33 3.389 -0.10
29005000 3.394 -1.26 3.389 -2.25 3.337 -0.37 3.389 -0.01
29006000 3.394 -1.14 3.389 -2.23 3.337 -0.35 3.394 -0.09
29007000 3.394 -1.23 3.389 -2.35 3.337 -0.33 3.389 -0.10
29008000 3.394 -1.59 3.389 -2.30 3.342 -0.33 3.389 0.02
29009000 3.394 -1.36 3.389 -2.14 3.337 -0.34 3.389 -0.12
29010000 3.394 -1.19 3.389 -2.27 3.337 -0.33 3.389 -0.11
29011000 3.394 -1.43 3.389 -2.33 3.337 -0.36 3.394 -0.06
29012000 3.398 -1.32 3.389 -2.27 3.337 -0.39 3.394 0.05
29013000 3.394 -1.41 3.389 -2.21 3.337 -0.29 3.389 -0.07
29014000 3.394 -1.37 3.389 -2.21 3.337 -0.34 3.389 -0.06
29015000 3.394 -1.30 3.394 -2.26 3.337 -0.29 3.389 -0.02
29016000 3.398 -1.25 3.389 -2.36 3.337 -0.38 3.389 -0.03
29017000 3.394 -1.43 3.389 -2.30 3.342 -0.38 3.389 -0.11
29018000 3.394 -1.44 3.389 -2.19 3.337 -0.40 3.389 -0.04
29019000 3.394 -1.23 3.389 -2.22 3.337 -0.30 3.389 -0.08
29020000 3.394 -1.26 3.389 -2.36 3.337 -0.36 3.389 -0.07
29021000 3.394 -1.40 3.394 -2.27 3.337 -0.36 3.394 0.01
29022000 3.394 -1.43 3.389 -2.17 3.337 -0.36 3.389 -0.04
29023000 3.398 -1.25 3.389 -2.26 3.337 -0.37 3.389 -0.09
29024000 3.398 -1.34 3.389 -2.32 3.337 -0.36 3.389 -0.07
29025000 3.394 -1.33 3.389 -2.34 3.337 -0.36 3.389 0.04
29026000 3.394 -1.35 3.389 -2.28 3.337 -0.35 3.389 -0.11
29027000 3.394 -1.40 3.389 -2.23 3.337 -0.36 3.389 -0.12
29028000 3.394 -1.41 3.389 -2.26 3.337 -0.36 3.389 -0.02
29029000 3.394 -1.16 3.389 -2.31 3.337 -0.36 3.394 -0.05
29030000 3.394 -1.23 3.389 -2.32 3.337 -0.37 3.389 -0.07
29031000 3.394 -1.44 3.389 -2.24 3.337 -0.38 3.394 -0.10
29032000 3.398 -1.40 3.394 -2.19 3.337 -0.34 3.389 -0.10
29033000 3.394 -1.20 3.394 -2.30 3.342 -0.42 3.389 -0.10
29034000 3.394 -1.36 3.389 -2.41 3.337 -0.38 3.394 -0.10
29035000 3.394 -1.42 3.389 -2.27 3.337 -0.34 3.394 0.05
29036000 3.394 -1.23 3.389 -2.22 3.337 -0.36 3.389 -0.03
29037000 3.394 -1.23 3.389 -2.35 3.337 -0.34 3.389 -0.11
29038000 3.394 -1.39 3.389 -2.30 3.342 -0.37 3.389 -0.02
29039000 3.394 -1.34 3.389 -2.28 3.337 -0.38 3.394 -0.09
29040000 3.394 -1.34 3.394 -2.22 3.337 -0.36 3.389 -0.14
29041000 3.394 -1.43 3.389 -2.23 3.337 -0.36 3.394 -0.03
29042000 3.394 -1.20 3.394 -2.29 3.337 -0.33 3.389 0.04
29043000 3.394 -1.27 3.389 -2.35 3.337 -0.34 3.389 -0.08
29044000 3.394 -1.36 3.389 -2.37 3.337 -0.38 3.394 -0.06
29045000 3.394 -1.30 3.389 -2.21 3.337 -0.33 3.389 -0.02
29046000 3.394 -1.34 3.389 -2.22 3.337 -0.38 3.389 -0.14
29047000 3.394 -1.31 3.389 -2.37 3.337 -0.39 3.389 -0.07
29048000 3.394 -1.52 3.389 -2.27 3.337 -0.38 3.389 0.02
29049000 3.394 -1.40 3.394 -2.17 3.337 -0.36 3.389 -0.07
29050000 3.394 -1.25 3.389 -2.28 3.337 -0.37 3.389 -0.09
29051000 3.394 -1.31 3.389 -2.33 3.337 -0.42 3.389 -0.05
29052000 3.394 -1.37 3.389 -2.31 3.337 -0.43 3.389 0.05
29053000 3.394 -1.38 3.389 -2.30 3.342 -0.34 3.389 -0.08
29054000 3.394 -1.43 3.389 -2.21 3.337 -0.35 3.389 -0.13
29055000 3.394 -1.37 3.389 -2.18 3.337 -0.34 3.394 -0.00
29056000 3.394 -1.23 3.389 -2.31 3.337 -0.35 3.389 -0.08
29057000 3.398 -1.38 3.389 -2.36 3.337 -0.40 3.394 -0.11
29058000 3.394 -1.53 3.389 -2.19 3.337 -0.41 3.389 -0.00
29059000 3.394 -1.32 3.389 -2.17 3.337 -0.32 3.389 -0.05
29060000 3.394 -1.38 3.389 -2.35 3.337 -0.37 3.389 -0.11
29061000 3.394 -1.45 3.389 -2.38 3.337 -0.33 3.389 -0.04
29062000 3.394 -1.34 3.389 -2.30 3.342 -0.32 3.389 -0.01
29063000 3.394 -1.25 3.389 -2.30 3.337 -0.37 3.389 -0.09
29064000 3.394 -1.32 3.389 -2.25 3.337 -0.34 3.389 -0.06
29065000 3.394 -1.38 3.389 -2.28 3.337 -0.35 3.389 -0.02
29066000 3.394 -1.47 3.389 -2.32 3.337 -0.38 3.389 -0.04
29067000 3.394 -1.46 3.389 -2.30 3.337 -0.34 3.389 -0.07
29068000 3.394 -1.34 3.389 -2.22 3.337 -0.35 3.389 -0.01
29069000 3.394 -1.16 3.389 -2.24 3.337 -0.35 3.394 -0.03
29070000 3.394 -1.31 3.389 -2.32 3.337 -0.34 3.389 -0.08
29071000 3.394 -1.56 3.389 -2.33 3.337 -0.39 3.394 -0.07
29072000 3.394 -1.39 3.389 -2.19 3.337 -0.35 3.389 0.02
29073000 3.398 -1.24 3.389 -2.30 3.342 -0.35 3.389 -0.09
29074000 3.394 -1.39 3.389 -2.30 3.342 -0.42 3.389 -0.09
29075000 3.394 -1.45 3.389 -2.33 3.337 -0.37 3.389 -0.01
29076000 3.394 -1.33 3.389 -2.30 3.342 -0.39 3.394 -0.06
29077000 3.394 -1.30 3.389 -2.28 3.337 -0.32 3.389 -0.12
29078000 3.394 -1.35 3.389 -2.27 3.337 -0.33 3.389 0.01
29079000 3.394 -1.29 3.389 -2.34 3.337 -0.47 3.389 -0.07
29080000 3.394 -1.41 3.389 -2.27 3.337 -0.39 3.389 -0.10
29081000 3.394 -1.40 3.389 -2.27 3.337 -0.39 3.389 -0.12
29082000 3.394 -1.19 3.389 -2.18 3.337 -0.40 3.389 -0.01
29083000 3.398 -1.21 3.394 -2.30 3.342 -0.33 3.394 -0.12
29084000 3.394 -1.44 3.389 -2.39 3.337 -0.43 3.389 -0.06
29085000 3.394 -1.47 3.389 -2.26 3.337 -0.41 3.389 0.02
29086000 3.394 -1.20 3.394 -2.23 3.337 -0.44 3.389 -0.10
29087000 3.394 -1.27 3.389 -2.27 3.337 -0.34 3.389 -0.06
29088000 3.398 -1.36 3.389 -2.32 3.337 -0.36 3.389 0.01
29089000 3.398 -1.35 3.389 -2.28 3.337 -0.35 3.394 -0.09
29090000 3.394 -1.31 3.389 -2.30 3.337 -0.37 3.389 -0.08
29091000 3.394 -1.46 3.389 -2.27 3.337 -0.35 3.389 -0.09
29092000 3.394 -1.19 3.389 -2.30 3.342 -0.35 3.389 0.02
29093000 3.394 -1.36 3.389 -2.39 3.337 -0.35 3.389 -0.04
29094000 3.394 -1.57 3.389 -2.30 3.342 -0.35 3.389 -0.12
29095000 3.394 -1.22 3.389 -2.19 3.337 -0.37 3.389 0.00
29096000 3.394 -1.25 3.389 -2.27 3.337 -0.33 3.389 -0.09
29097000 3.394 -1.41 3.389 -2.41 3.337 -0.34 3.389 -0.12
29098000 3.394 -1.63 3.389 -2.28 3.337 -0.36 3.389 -0.06
29099000 3.394 -1.41 3.389 -2.20 3.337 -0.36 3.389 -0.04
29100000 3.394 -1.26 3.389 -2.31 3.337 -0.38 3.389 -0.14
29101000 3.394 -1.32 3.389 -2.25 3.337 -0.35 3.389 0.02
29102000 3.394 -1.36 3.389 -2.27 3.337 -0.31 3.389 0.02
29103000 3.394 -1.40 3.389 -2.32 3.337 -0.29 3.394 -0.09
29104000 3.394 -1.44 3.389 -2.28 3.337 -0.33 3.389 -0.07
29105000 3.394 -1.30 3.394 -2.25 3.337 -0.35 3.389 0.04
29106000 3.394 -1.32 3.389 -2.29 3.337 -0.35 3.389 -0.05
29107000 3.394 -1.48 3.389 -2.32 3.337 -0.39 3.389 -0.07
29108000 3.398 -1.51 3.389 -2.20 3.342 -0.35 3.389 0.04
29109000 3.394 -1.15 3.389 -2.20 3.337 -0.41 3.394 -0.07
29110000 3.394 -1.23 3.389 -2.24 3.337 -0.37 3.389 -0.05
29111000 3.394 -1.42 3.389 -2.30 3.337 -0.38 3.394 -0.04
29112000 3.394 -1.49 3.389 -2.25 3.337 -0.32 3.389 -0.02
29113000 3.394 -1.35 3.389 -2.33 3.337 -0.37 3.389 -0.11
29114000 3.394 -1.32 3.389 -2.27 3.337 -0.32 3.389 -0.04
29115000 3.394 -1.17 3.389 -2.29 3.337 -0.36 3.389 0.02
29116000 3.394 -1.37 3.389 -2.31 3.337 -0.35 3.389 -0.11
29117000 3.394 -1.52 3.389 -2.27 3.337 -0.34 3.394 -0.05
29118000 3.394 -1.29 3.389 -2.18 3.337 -0.33 3.389 0.00
29119000 3.394 -1.25 3.389 -2.37 3.337 -0.30 3.389 -0.02
29120000 3.398 -1.30 3.389 -2.39 3.337 -0.37 3.389 -0.08
29121000 3.398 -1.56 3.389 -2.25 3.337 -0.35 3.389 -0.08
29122000 3.394 -1.38 3.389 -2.25 3.337 -0.31 3.389 -0.06
29123000 3.394 -1.28 3.389 -2.27 3.337 -0.35 3.394 -0.19
29124000 3.394 -1.34 3.389 -2.29 3.337 -0.34 3.389 -0.09
29125000 3.394 -1.34 3.389 -2.27 3.337 -0.36 3.389 0.00
29126000 3.394 -1.45 3.389 -2.25 3.337 -0.31 3.389 -0.10
29127000 3.394 -1.32 3.389 -2.24 3.337 -0.34 3.389 -0.05
29128000 3.394 -1.33 3.389 -2.34 3.337 -0.41 3.389 0.01
29129000 3.394 -1.22 3.389 -2.31 3.337 -0.36 3.389 -0.03
29130000 3.394 -1.54 3.389 -2.32 3.337 -0.34 3.394 -0.10
29131000 3.394 -1.57 3.389 -2.23 3.337 -0.35 3.389 -0.03
29132000 3.394 -1.19 3.389 -2.19 3.337 -0.31 3.389 -0.06
29133000 3.394 -1.17 3.389 -2.35 3.337 -0.40 3.389 -0.12
29134000 3.394 -1.47 3.389 -2.33 3.337 -0.37 3.394 -0.02
29135000 3.394 -1.51 3.389 -2.29 3.337 -0.36 3.389 -0.04
29136000 3.394 -1.32 3.389 -2.20 3.342 -0.31 3.389 -0.15
29137000 3.394 -1.45 3.389 -2.28 3.337 -0.36 3.389 -0.05
29138000 3.394 -1.37 3.389 -2.29 3.337 -0.36 3.389 0.04
29139000 3.394 -1.36 3.389 -2.28 3.337 -0.33 3.394 -0.12
29140000 3.394 -1.41 3.389 -2.27 3.337 -0.29 3.389 -0.07
29141000 3.394 -1.34 3.389 -2.21 3.337 -0.37 3.389 -0.05
29142000 3.394 -1.13 3.389 -2.29 3.337 -0.34 3.389 -0.01
29143000 3.394 -1.35 3.389 -2.35 3.337 -0.41 3.389 -0.06
29144000 3.394 -1.47 3.389 -2.22 3.337 -0.33 3.389 -0.08
29145000 3.394 -1.34 3.389 -2.26 3.337 -0.38 3.389 -0.08
29146000 3.398 -1.14 3.389 -2.28 3.337 -0.31 3.389 -0.03
29147000 3.394 -1.26 3.389 -2.32 3.337 -0.36 3.394 -0.05
29148000 3.394 -1.39 3.389 -2.25 3.337 -0.34 3.389 0.06
29149000 3.394 -1.38 3.389 -2.20 3.342 -0.38 3.389 -0.09
29150000 3.394 -1.31 3.389 -2.28 3.337 -0.26 3.389 -0.09
29151000 3.394 -1.33 3.389 -2.27 3.337 -0.34 3.389 0.02
29152000 3.398 -1.29 3.389 -2.27 3.337 -0.41 3.389 -0.06
29153000 3.394 -1.41 3.389 -2.32 3.337 -0.30 3.389 -0.07
29154000 3.394 -1.42 3.389 -2.22 3.337 -0.34 3.389 -0.09
29155000 3.394 -1.22 3.389 -2.27 3.337 -0.28 3.394 -0.06
29156000 3.394 -1.26 3.389 -2.36 3.337 -0.38 3.389 -0.12
29157000 3.398 -1.48 3.389 -2.29 3.337 -0.38 3.389 -0.08
29158000 3.394 -1.38 3.389 -2.17 3.337 -0.34 3.389 -0.04
29159000 3.394 -1.19 3.389 -2.27 3.337 -0.37 3.389 -0.04
29160000 3.394 -1.26 3.389 -2.34 3.337 -0.32 3.389 -0.06
29161000 3.394 -1.31 3.389 -2.29 3.337 -0.35 3.389 -0.03
29162000 3.394 -1.46 3.389 -2.24 3.337 -0.34 3.389 -0.03
29163000 3.394 -1.34 3.389 -2.26 3.337 -0.34 3.389 -0.11
29164000 3.394 -1.43 3.389 -2.30 3.342 -0.39 3.389 -0.03
29165000 3.394 -1.23 3.394 -2.29 3.337 -0.34 3.389 -0.02
29166000 3.394 -1.24 3.389 -2.31 3.337 -0.32 3.389 -0.10
29167000 3.394 -1.44 3.389 -2.28 3.337 -0.31 3.389 -0.11
29168000 3.398 -1.31 3.389 -2.25 3.337 -0.42 3.389 -0.07
29169000 3.394 -1.25 3.389 -2.38 3.337 -0.32 3.389 -0.00
29170000 3.394 -1.35 3.389 -2.40 3.337 -0.40 3.394 -0.13
29171000 3.394 -1.48 3.389 -2.22 3.337 -0.35 3.389 -0.08
29172000 3.394 -1.29 3.389 -2.22 3.337 -0.38 3.389 -0.07
29173000 3.394 -1.31 3.389 -2.33 3.337 -0.38 3.394 -0.11
29174000 3.394 -1.35 3.389 -2.37 3.337 -0.39 3.394 0.01
29175000 3.394 -1.35 3.389 -2.35 3.337 -0.41 3.389 0.01
29176000 3.394 -1.34 3.389 -2.33 3.337 -0.38 3.389 -0.07
29177000 3.394 -1.45 3.389 -2.24 3.337 -0.34 3.389 -0.10
29178000 3.394 -1.24 3.389 -2.27 3.337 -0.42 3.389 0.04
29179000 3.394 -1.37 3.389 -2.36 3.337 -0.38 3.389 -0.08
29180000 3.394 -1.54 3.389 -2.26 3.337 -0.36 3.389 -0.11
29181000 3.394 -1.35 3.389 -2.18 3.337 -0.32 3.389 0.03
29182000 3.398 -1.31 3.389 -2.22 3.337 -0.32 3.389 -0.09
29183000 3.394 -1.25 3.389 -2.39 3.337 -0.34 3.389 -0.07
29184000 3.398 -1.42 3.389 -2.39 3.337 -0.42 3.389 -0.01
29185000 3.394 -1.37 3.389 -2.20 3.342 -0.34 3.389 -0.04
29186000 3.394 -1.23 3.389 -2.24 3.337 -0.39 3.394 -0.11
29187000 3.398 -1.43 3.394 -2.34 3.337 -0.36 3.389 -0.07
29188000 3.394 -1.33 3.389 -2.27 3.337 -0.35 3.389 0.01
29189000 3.394 -1.42 3.389 -2.32 3.337 -0.37 3.389 -0.14
29190000 3.398 -1.25 3.389 -2.27 3.337 -0.42 3.394 -0.15
29191000 3.394 -1.30 3.389 -2.27 3.337 -0.31 3.389 -0.00
29192000 3.394 -1.28 3.389 -2.31 3.337 -0.33 3.389 -0.06
29193000 3.394 -1.36 3.389 -2.37 3.337 -0.34 3.389 -0.12
29194000 3.394 -1.50 3.394 -2.26 3.337 -0.34 3.389 -0.02
29195000 3.394 -1.21 3.389 -2.18 3.337 -0.35 3.389 -0.06
29196000 3.394 -1.22 3.389 -2.35 3.337 -0.39 3.389 -0.04
29197000 3.394 -1.39 3.389 -2.40 3.337 -0.36 3.389 -0.04
29198000 3.394 -1.53 3.389 -2.26 3.337 -0.34 3.389 -0.04
29199000 3.394 -1.31 3.389 -2.26 3.337 -0.33 3.389 -0.08
29200000 3.394 -1.34 3.389 -2.23 3.337 -0.36 3.394 -0.09
29201000 3.394 -1.35 3.389 -2.30 3.342 -0.34 3.394 -0.02
29202000 3.394 -1.35 3.389 -2.26 3.337 -0.43 3.389 -0.10
29203000 3.394 -1.33 3.389 -2.30 3.342 -0.32 3.394 -0.20
29204000 3.394 -1.25 3.389 -2.26 3.337 -0.30 3.389 -0.03
29205000 3.394 -1.26 3.389 -2.31 3.337 -0.33 3.389 -0.00
29206000 3.394 -1.35 3.389 -2.43 3.337 -0.33 3.389 -0.09
29207000 3.394 -1.54 3.389 -2.26 3.342 -0.35 3.389 -0.09
29208000 3.394 -1.27 3.389 -2.21 3.337 -0.35 3.389 0.00
29209000 3.389 -1.10 3.389 -2.27 3.337 -0.36 3.394 -0.15
29210000 3.398 -1.33 3.389 -2.37 3.337 -0.31 3.394 -0.06
29211000 3.394 -1.45 3.389 -2.33 3.337 -0.37 3.394 0.02
29212000 3.394 -1.31 3.389 -2.26 3.337 -0.35 3.389 -0.06
29213000 3.394 -1.29 3.389 -2.29 3.337 -0.39 3.389 -0.20
29214000 3.394 -1.41 3.389 -2.26 3.337 -0.34 3.389 0.01
29215000 3.394 -1.31 3.389 -2.39 3.337 -0.32 3.389 -0.00
29216000 3.394 -1.44 3.389 -2.35 3.337 -0.35 3.389 -0.20
29217000 3.394 -1.40 3.389 -2.26 3.337 -0.37 3.394 -0.13
29218000 3.394 -1.15 3.389 -2.26 3.337 -0.35 3.389 -0.02
29219000 3.394 -1.25 3.389 -2.28 3.337 -0.36 3.389 -0.14
29220000 3.394 -1.43 3.389 -2.28 3.337 -0.33 3.389 -0.05
29221000 3.394 -1.47 3.389 -2.24 3.337 -0.33 3.389 0.00
29222000 3.394 -1.11 3.389 -2.22 3.337 -0.30 3.389 -0.07
29223000 3.394 -1.19 3.394 -2.33 3.337 -0.28 3.389 -0.14
29224000 3.394 -1.40 3.394 -2.28 3.337 -0.35 3.389 -0.00
29225000 3.394 -1.47 3.389 -2.28 3.337 -0.33 3.389 -0.04
29226000 3.398 -1.38 3.389 -2.28 3.337 -0.27 3.389 -0.08
29227000 3.394 -1.34 3.389 -2.28 3.337 -0.38 3.394 -0.07
29228000 3.394 -1.21 3.389 -2.27 3.337 -0.41 3.389 0.04
29229000 3.394 -1.34 3.389 -2.28 3.337 -0.39 3.394 -0.08
29230000 3.394 -1.47 3.389 -2.32 3.337 -0.41 3.394 -0.07
29231000 3.398 -1.30 3.389 -2.17 3.337 -0.34 3.389 -0.02
29232000 3.394 -1.24 3.389 -2.28 3.337 -0.34 3.389 -0.10
29233000 3.394 -1.31 3.389 -2.33 3.337 -0.34 3.389 -0.09
29234000 3.394 -1.46 3.389 -2.25 3.337 -0.34 3.389 -0.03
29235000 3.394 -1.29 3.389 -2.21 3.337 -0.31 3.389 -0.09
29236000 3.398 -1.20 3.394 -2.28 3.337 -0.36 3.389 -0.07
29237000 3.394 -1.29 3.394 -2.35 3.337 -0.32 3.389 -0.05
29238000 3.394 -1.39 3.389 -2.29 3.337 -0.39 3.389 0.05
29239000 3.394 -1.35 3.389 -2.25 3.337 -0.39 3.394 -0.09
29240000 3.394 -1.35 3.389 -2.24 3.337 -0.40 3.394 -0.10
29241000 3.394 -1.14 3.389 -2.24 3.337 -0.38 3.389 0.09
29242000 3.398 -1.20 3.394 -2.30 3.342 -0.35 3.389 -0.00
29243000 3.394 -1.53 3.389 -2.28 3.337 -0.36 3.389 -0.17
29244000 3.394 -1.46 3.389 -2.28 3.337 -0.38 3.394 -0.04
29245000 3.394 -1.20 3.394 -2.23 3.337 -0.34 3.389 -0.01
29246000 3.394 -1.11 3.389 -2.31 3.342 -0.30 3.389 -0.03
29247000 3.394 -1.44 3.389 -2.30 3.342 -0.36 3.389 0.03
29248000 3.394 -1.46 3.389 -2.26 3.337 -0.33 3.389 -0.05
29249000 3.394 -1.24 3.389 -2.23 3.337 -0.39 3.394 -0.16
29250000 3.394 -1.25 3.389 -2.36 3.337 -0.38 3.394 -0.14
29251000 3.394 -1.27 3.389 -2.29 3.337 -0.33 3.389 0.04
29252000 3.398 -1.39 3.389 -2.29 3.337 -0.41 3.389 -0.06
29253000 3.394 -1.35 3.389 -2.29 3.337 -0.38 3.394 -0.14
29254000 3.394 -1.29 3.389 -2.23 3.337 -0.33 3.389 -0.09
29255000 3.394 -1.16 3.389 -2.32 3.337 -0.34 3.389 -0.04
29256000 3.398 -1.39 3.389 -2.33 3.337 -0.41 3.389 -0.06
29257000 3.394 -1.45 3.389 -2.27 3.337 -0.33 3.389 -0.05
29258000 3.394 -1.42 3.389 -2.21 3.337 -0.38 3.394 -0.08
29259000 3.394 -1.12 3.389 -2.29 3.337 -0.34 3.394 -0.07
29260000 3.394 -1.28 3.389 -2.38 3.337 -0.37 3.389 -0.11
29261000 3.394 -1.43 3.389 -2.24 3.342 -0.35 3.389 0.02
29262000 3.394 -1.34 3.389 -2.24 3.342 -0.33 3.389 -0.02
29263000 3.394 -1.25 3.389 -2.24 3.337 -0.29 3.394 -0.10
29264000 3.394 -1.26 3.389 -2.24 3.337 -0.35 3.389 0.06
29265000 3.394 -1.17 3.389 -2.28 3.337 -0.34 3.394 -0.03
29266000 3.398 -1.25 3.389 -2.27 3.337 -0.38 3.389 -0.11
29267000 3.394 -1.39 3.389 -2.20 3.342 -0.37 3.389 -0.08
29268000 3.394 -1.13 3.394 -2.21 3.337 -0.30 3.389 0.03
29269000 3.394 -1.11 3.389 -2.38 3.337 -0.29 3.389 -0.05
29270000 3.394 -1.41 3.389 -2.29 3.337 -0.36 3.394 -0.01
29271000 3.394 -1.45 3.389 -2.20 3.337 -0.39 3.389 -0.08
29272000 3.394 -1.14 3.389 -2.15 3.337 -0.31 3.389 -0.07
29273000 3.394 -1.21 3.389 -2.36 3.337 -0.36 3.394 -0.08
29274000 3.394 -1.31 3.389 -2.33 3.337 -0.31 3.389 -0.00
29275000 3.394 -1.34 3.389 -2.24 3.337 -0.35 3.389 -0.08
29276000 3.394 -1.40 3.394 -2.33 3.337 -0.41 3.389 -0.14
29277000 3.394 -1.37 3.389 -2.27 3.337 -0.30 3.389 -0.10
29278000 3.394 -1.13 3.389 -2.34 3.337 -0.40 3.394 0.00
29279000 3.394 -1.27 3.389 -2.31 3.337 -0.38 3.389 -0.17
29280000 3.394 -1.48 3.389 -2.21 3.337 -0.39 3.394 -0.13
29281000 3.394 -1.27 3.389 -2.18 3.337 -0.33 3.389 0.02
29282000 3.394 -1.12 3.389 -2.29 3.337 -0.42 3.389 -0.07
29283000 3.394 -1.25 3.389 -2.47 3.337 -0.33 3.389 -0.14
29284000 3.394 -1.42 3.389 -2.25 3.337 -0.39 3.394 -0.01
29285000 3.394 -1.31 3.389 -2.26 3.337 -0.30 3.389 -0.06
29286000 3.394 -1.20 3.389 -2.30 3.342 -0.38 3.394 -0.02
29287000 3.394 -1.27 3.389 -2.32 3.337 -0.35 3.389 -0.09
29288000 3.394 -1.32 3.394 -2.31 3.337 -0.38 3.394 -0.06
29289000 3.394 -1.39 3.389 -2.26 3.337 -0.38 3.389 -0.12
29290000 3.394 -1.35 3.389 -2.20 3.337 -0.36 3.389 -0.06
29291000 3.398 -1.32 3.389 -2.25 3.337 -0.37 3.389 0.03
29292000 3.394 -1.19 3.394 -2.32 3.337 -0.40 3.389 -0.03
29293000 3.394 -1.31 3.389 -2.27 3.337 -0.35 3.389 -0.11
29294000 3.394 -1.41 3.389 -2.22 3.337 -0.38 3.394 -0.13
29295000 3.394 -1.24 3.389 -2.20 3.342 -0.36 3.389 0.01
29296000 3.394 -1.22 3.389 -2.27 3.337 -0.33 3.389 -0.09
29297000 3.398 -1.38 3.389 -2.36 3.337 -0.39 3.394 -0.06
29298000 3.394 -1.28 3.389 -2.25 3.337 -0.38 3.394 -0.02
29299000 3.394 -1.26 3.389 -2.27 3.337 -0.30 3.389 -0.22
29300000 3.394 -1.32 3.389 -2.32 3.337 -0.40 3.389 -0.08
29301000 3.394 -1.36 3.389 -2.33 3.337 -0.34 3.389 -0.02
29302000 3.394 -1.38 3.389 -2.30 3.342 -0.39 3.389 -0.10
29303000 3.394 -1.40 3.394 -2.29 3.337 -0.38 3.394 -0.12
29304000 3.394 -1.30 3.394 -2.27 3.337 -0.34 3.389 -0.07
29305000 3.394 -1.06 3.389 -2.30 3.342 -0.39 3.389 0.01
29306000 3.394 -1.26 3.389 -2.35 3.337 -0.41 3.389 0.03
29307000 3.394 -1.41 3.389 -2.20 3.337 -0.32 3.389 -0.06
29308000 3.394 -1.40 3.389 -2.21 3.337 -0.23 3.389 -0.03
29309000 3.394 -1.29 3.389 -2.29 3.337 -0.32 3.389 -0.10
29310000 3.394 -1.35 3.389 -2.37 3.337 -0.29 3.389 -0.08
29311000 3.394 -1.42 3.389 -2.31 3.337 -0.40 3.389 -0.00
29312000 3.394 -1.30 3.394 -2.22 3.337 -0.39 3.389 -0.08
29313000 3.398 -1.32 3.389 -2.27 3.337 -0.32 3.389 -0.15
29314000 3.398 -1.29 3.389 -2.28 3.337 -0.37 3.389 0.03
29315000 3.394 -1.22 3.389 -2.36 3.337 -0.35 3.389 -0.00
